update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
1,OFF,0.8378772139549255,0.837577223777771,0.8378772139549255,0.8378772139549255,0.8378772139549255,0.8378172159194947,0.00013415968573995163,5,TensorBoard
2,OFF,0.8380580544471741,0.8365114331245422,0.8379099369049072,0.8380089402198792,0.8379164934158325,0.837680971622467,0.0006567858805232329,5,TensorBoard
3,OFF,0.8387854099273682,0.8361205458641052,0.8380597233772278,0.8386956453323364,0.8381907939910889,0.8379704236984253,0.001080362725209781,5,TensorBoard
4,OFF,0.83909672498703,0.8362653851509094,0.8380606174468994,0.8393328189849854,0.8390239477157593,0.8383558988571167,0.0012655951401999875,5,TensorBoard
5,OFF,0.8387994766235352,0.8364225625991821,0.8383773565292358,0.8398710489273071,0.8397103548049927,0.8386361598968506,0.0013849648146044256,5,TensorBoard
6,OFF,0.8386040925979614,0.8364824056625366,0.8387637138366699,0.8401123285293579,0.8403129577636719,0.8388550996780395,0.0015335422556850547,5,TensorBoard
7,OFF,0.8384758234024048,0.8369559645652771,0.8389043807983398,0.8402014970779419,0.8407977223396301,0.8390670776367187,0.0015095437048628904,5,TensorBoard
8,OFF,0.8383721709251404,0.8373183012008667,0.8389184474945068,0.8405850529670715,0.8411296606063843,0.8392647266387939,0.0015753076881810503,5,TensorBoard
9,OFF,0.8380240201950073,0.8376354575157166,0.838921308517456,0.8407437801361084,0.8412772417068481,0.8393203616142273,0.0016228174770854724,5,TensorBoard
10,OFF,0.8381034135818481,0.8379479646682739,0.8387349843978882,0.8407354354858398,0.8412888646125793,0.8393621325492859,0.0015472408052518637,5,TensorBoard
11,OFF,0.8382394909858704,0.8382790088653564,0.8384572267532349,0.840261697769165,0.8412766456604004,0.8393028140068054,0.0013882831199326026,5,TensorBoard
12,OFF,0.8382906317710876,0.8385580778121948,0.8381239175796509,0.839829683303833,0.8412848711013794,0.8392174363136291,0.0013359113456423957,5,TensorBoard
13,OFF,0.8382141590118408,0.8388044834136963,0.8378039598464966,0.8395681381225586,0.8412432670593262,0.8391268014907837,0.0013565507526831417,5,TensorBoard
14,OFF,0.8381766676902771,0.8389742374420166,0.837517499923706,0.8395065665245056,0.8411319851875305,0.8390613913536071,0.0013837875803342863,5,TensorBoard
15,OFF,0.8381365537643433,0.8391138315200806,0.8372753858566284,0.8395148515701294,0.8410202264785767,0.8390121698379517,0.0014211296210742922,5,TensorBoard
16,OFF,0.8380635380744934,0.8392863273620605,0.8369888663291931,0.8395422101020813,0.8410146236419678,0.8389791131019593,0.0015292254443889986,5,TensorBoard
17,OFF,0.8378510475158691,0.8394590020179749,0.8366453647613525,0.8395358324050903,0.84120112657547,0.8389384746551514,0.0017455822451024172,5,TensorBoard
18,OFF,0.837658166885376,0.8395057916641235,0.836361289024353,0.8395453095436096,0.84132319688797,0.8388787508010864,0.0019131280906827326,5,TensorBoard
19,OFF,0.8375383615493774,0.8393751382827759,0.8361283540725708,0.8395262360572815,0.8411427736282349,0.8387421727180481,0.0019403282388111226,5,TensorBoard
20,OFF,0.8376101851463318,0.8393322825431824,0.8358972072601318,0.8394733667373657,0.8411518335342407,0.8386929750442504,0.00200327617993759,5,TensorBoard
21,OFF,0.8376598954200745,0.8392269015312195,0.8359540700912476,0.8394168615341187,0.8411837816238403,0.8386883020401001,0.0019736990162675175,5,TensorBoard
22,OFF,0.8376465439796448,0.8389260768890381,0.8362840414047241,0.8393468856811523,0.8411628603935242,0.8386732816696167,0.0018356408511228993,5,TensorBoard
23,OFF,0.8376288414001465,0.8386062383651733,0.8363947868347168,0.8391860723495483,0.8411276340484619,0.8385887145996094,0.001770447042991334,5,TensorBoard
24,OFF,0.8378415107727051,0.8383822441101074,0.8365054130554199,0.8390105962753296,0.8409836292266846,0.8385446786880493,0.0016465868757637992,5,TensorBoard
25,OFF,0.8379524350166321,0.8383647799491882,0.8368328809738159,0.8389503359794617,0.8408463001251221,0.838589346408844,0.0014803218052416986,5,TensorBoard
26,OFF,0.8380775451660156,0.8385387659072876,0.8372634649276733,0.839438259601593,0.8406534194946289,0.8387942910194397,0.0013032172158387023,5,TensorBoard
27,OFF,0.8382701277732849,0.8386719226837158,0.8376293182373047,0.8398171663284302,0.8405163288116455,0.8389809727668762,0.001170931294175751,5,TensorBoard
28,OFF,0.8384532928466797,0.838422417640686,0.8379329442977905,0.8401241302490234,0.8403798341751099,0.8390625238418579,0.0011089593070157358,5,TensorBoard
29,OFF,0.8386259078979492,0.8381012678146362,0.8382761478424072,0.840347945690155,0.8403193950653076,0.839134132862091,0.0011112413313924129,5,TensorBoard
