update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
98,OFF,0.015625,0.0,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
99,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
100,OFF,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
101,OFF,0.0,0.015625,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
102,OFF,0.015625,0.0,0.015625,0.03125,0.0,0.0125,0.01307281291459493,5,CSV
103,OFF,0.015625,0.0,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
104,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
105,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
106,OFF,0.0,0.0,0.015625,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
107,OFF,0.0,0.015625,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
108,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
109,OFF,0.015625,0.015625,0.015625,0.015625,0.0,0.0125,0.006987712429686843,5,CSV
110,OFF,0.0,0.0,0.015625,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
111,OFF,0.015625,0.0,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
112,OFF,0.015625,0.0,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
113,OFF,0.015625,0.0,0.03125,0.0,0.0,0.009375,0.013975424859373684,5,CSV
114,OFF,0.03125,0.0,0.015625,0.015625,0.0,0.0125,0.01307281291459493,5,CSV
115,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
116,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
117,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
118,OFF,0.015625,0.015625,0.0,0.0,0.0,0.00625,0.008558164961018222,5,CSV
119,OFF,0.015625,0.0,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
120,OFF,0.015625,0.015625,0.015625,0.015625,0.0,0.0125,0.006987712429686843,5,CSV
121,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
122,OFF,0.0,0.015625,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
123,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
124,OFF,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
125,OFF,0.046875,0.0,0.0,0.015625,0.0,0.0125,0.020372507516258277,5,CSV
126,OFF,0.0,0.015625,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
127,OFF,0.015625,0.0,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
128,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
129,OFF,0.0,0.0,0.03125,0.0,0.0,0.00625,0.013975424859373689,5,CSV
130,OFF,0.0,0.015625,0.015625,0.0,0.015625,0.009375,0.008558164961018222,5,CSV
131,OFF,0.015625,0.0,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
132,OFF,0.0,0.015625,0.015625,0.015625,0.03125,0.015625,0.011048543456039806,5,CSV
133,OFF,0.0,0.015625,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
134,OFF,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
135,OFF,0.03125,0.0,0.0,0.015625,0.0,0.009375,0.013975424859373685,5,CSV
136,OFF,0.03125,0.015625,0.0,0.0,0.0,0.009375,0.013975424859373684,5,CSV
137,OFF,0.015625,0.0,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
138,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
139,OFF,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
140,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
141,OFF,0.015625,0.0,0.0,0.015625,0.015625,0.009375,0.008558164961018222,5,CSV
142,OFF,0.015625,0.015625,0.015625,0.03125,0.015625,0.01875,0.006987712429686843,5,CSV
143,OFF,0.0,0.0,0.015625,0.03125,0.0,0.009375,0.013975424859373685,5,CSV
144,OFF,0.015625,0.03125,0.015625,0.015625,0.0,0.015625,0.011048543456039806,5,CSV
145,OFF,0.0,0.015625,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
146,OFF,0.015625,0.015625,0.03125,0.015625,0.0,0.015625,0.011048543456039806,5,CSV
147,OFF,0.015625,0.015625,0.015625,0.0,0.0,0.009375,0.008558164961018222,5,CSV
148,OFF,0.015625,0.0,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
149,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
150,OFF,0.015625,0.0,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
151,OFF,0.0,0.015625,0.03125,0.015625,0.015625,0.015625,0.011048543456039806,5,CSV
152,OFF,0.0,0.015625,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
153,OFF,0.0,0.015625,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
154,OFF,0.015625,0.015625,0.015625,0.015625,0.0,0.0125,0.006987712429686843,5,CSV
155,OFF,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
156,OFF,0.015625,0.015625,0.0,0.0,0.0,0.00625,0.008558164961018222,5,CSV
157,OFF,0.0,0.03125,0.015625,0.015625,0.0,0.0125,0.01307281291459493,5,CSV
158,OFF,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
159,OFF,0.015625,0.015625,0.0,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
160,OFF,0.0,0.0,0.015625,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
161,OFF,0.015625,0.015625,0.0,0.03125,0.015625,0.015625,0.011048543456039806,5,CSV
162,OFF,0.0,0.015625,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
163,OFF,0.0,0.0,0.015625,0.015625,0.015625,0.009375,0.008558164961018222,5,CSV
164,OFF,0.0,0.015625,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
165,OFF,0.015625,0.0,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
166,OFF,0.0,0.0,0.03125,0.0,0.0,0.00625,0.013975424859373689,5,CSV
167,OFF,0.015625,0.015625,0.015625,0.03125,0.0,0.015625,0.011048543456039806,5,CSV
168,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
169,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
170,OFF,0.0,0.0,0.015625,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
171,OFF,0.03125,0.0,0.0,0.0,0.0,0.00625,0.013975424859373689,5,CSV
172,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
173,OFF,0.0,0.0,0.015625,0.015625,0.015625,0.009375,0.008558164961018222,5,CSV
174,OFF,0.0,0.015625,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
175,OFF,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
176,OFF,0.03125,0.015625,0.0,0.015625,0.0,0.0125,0.01307281291459493,5,CSV
177,OFF,0.0,0.0,0.0,0.0,0.015625,0.003125,0.0069877124296868435,5,CSV
178,OFF,0.03125,0.0,0.015625,0.015625,0.0,0.0125,0.01307281291459493,5,CSV
179,OFF,0.015625,0.015625,0.015625,0.0,0.015625,0.0125,0.006987712429686843,5,CSV
180,OFF,0.015625,0.015625,0.0,0.0,0.0,0.00625,0.008558164961018222,5,CSV
181,OFF,0.0,0.03125,0.0,0.015625,0.0,0.009375,0.013975424859373685,5,CSV
182,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
183,OFF,0.015625,0.015625,0.0,0.0,0.0,0.00625,0.008558164961018222,5,CSV
184,OFF,0.0,0.0,0.015625,0.015625,0.03125,0.0125,0.01307281291459493,5,CSV
185,OFF,0.015625,0.0,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
186,OFF,0.015625,0.015625,0.03125,0.015625,0.0,0.015625,0.011048543456039806,5,CSV
187,OFF,0.0,0.015625,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
188,OFF,0.0,0.015625,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
189,OFF,0.0,0.015625,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
190,OFF,0.0,0.015625,0.015625,0.015625,0.0,0.009375,0.008558164961018222,5,CSV
191,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
192,OFF,0.015625,0.015625,0.015625,0.03125,0.0,0.015625,0.011048543456039806,5,CSV
193,OFF,0.03125,0.015625,0.015625,0.015625,0.0,0.015625,0.011048543456039806,5,CSV
194,OFF,0.0,0.015625,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
195,OFF,0.03125,0.015625,0.015625,0.0,0.0,0.0125,0.01307281291459493,5,CSV
196,OFF,0.0,0.0,0.015625,0.0,0.0,0.003125,0.006987712429686844,5,CSV
197,OFF,0.0,0.015625,0.0,0.0,0.015625,0.00625,0.008558164961018222,5,CSV
198,OFF,0.015625,0.0,0.015625,0.0,0.0,0.00625,0.008558164961018222,5,CSV
199,OFF,0.0,0.0,0.015625,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
200,OFF,0.03125,0.0,0.015625,0.015625,0.0,0.0125,0.01307281291459493,5,CSV
1,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
2,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
3,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
4,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
5,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
6,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
7,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
8,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
9,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
10,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
11,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
12,REAL,0.0,0.0,0.0,0.015625,0.0,0.003125,0.0069877124296868435,5,CSV
13,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
14,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
15,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
