update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
1,OFF,0.019767655059695244,-0.30013614892959595,-0.2117932289838791,-0.5043289661407471,0.13772404193878174,-0.171753329411149,0.25551341790684023,5,TensorBoard
2,OFF,-0.2737550437450409,0.017058642581105232,-0.5942867398262024,-0.07902281731367111,-0.02294970117509365,-0.19059113189578056,0.2517716957133274,5,TensorBoard
3,OFF,-0.48464512825012207,0.14489759504795074,-0.17645232379436493,-0.2251012623310089,0.10171858221292496,-0.12791650742292404,0.25798048369678805,5,TensorBoard
4,OFF,-0.08253312110900879,-0.49938106536865234,-0.5571869611740112,-0.860394299030304,-0.2880457639694214,-0.4575082421302795,0.29297193896768375,5,TensorBoard
5,OFF,-0.5350845456123352,0.007390298880636692,-0.32915353775024414,-0.37144139409065247,-0.3272929787635803,-0.3111164314672351,0.19737931276581183,5,TensorBoard
6,OFF,-0.5872246026992798,-0.14066186547279358,0.24445948004722595,-0.19628453254699707,-0.28314119577407837,-0.19257054328918458,0.2990227481090205,5,TensorBoard
7,OFF,-0.1012098491191864,0.16571307182312012,-0.08928351104259491,-0.0432480089366436,-0.27110928297042847,-0.06782751604914665,0.1565595533643778,5,TensorBoard
8,OFF,-0.012356559745967388,-0.393326073884964,-0.17663906514644623,-0.07807759940624237,-0.39365312457084656,-0.2108104845508933,0.1767151919989098,5,TensorBoard
9,OFF,-0.03802380710840225,-0.25437477231025696,0.11614368110895157,-0.3386559784412384,-0.2384837567806244,-0.15067892670631408,0.18552854805380262,5,TensorBoard
10,OFF,-0.5992711186408997,0.11056352406740189,-0.31642308831214905,-0.2544485330581665,-0.5364063382148743,-0.3191971108317375,0.28040844100357276,5,TensorBoard
11,OFF,-0.22010226547718048,-0.6841076612472534,-0.1941627562046051,-0.49803557991981506,-0.7220687866210938,-0.46369540989398955,0.24925041676850468,5,TensorBoard
12,OFF,0.01495838537812233,-1.097855567932129,-0.7623996734619141,0.02553100883960724,-0.6503928303718567,-0.49403173550963403,0.49751626887613154,5,TensorBoard
13,OFF,-0.571280837059021,0.25670626759529114,-0.6550189852714539,-0.3141481578350067,-0.22806379199028015,-0.3023611009120941,0.3587829271453187,5,TensorBoard
14,OFF,-0.7678869962692261,-0.9324071407318115,-0.3226572573184967,-0.2662205398082733,-0.4807823896408081,-0.5539908647537232,0.2875051789442173,5,TensorBoard
15,OFF,-0.7820962071418762,-0.4565725326538086,-0.19765378534793854,-0.4584900438785553,-0.008458208292722702,-0.38065415546298026,0.29368210063310785,5,TensorBoard
16,OFF,-0.2772093117237091,-0.6893321871757507,-0.7610769867897034,-0.36242616176605225,0.18606267869472504,-0.38079639375209806,0.3782210406185269,5,TensorBoard
17,OFF,-0.3372623324394226,-0.06918513774871826,-0.3389500379562378,-0.08809582889080048,-0.4212851822376251,-0.25095570385456084,0.16106508447952006,5,TensorBoard
18,OFF,-0.5800356268882751,-0.25560420751571655,-0.3201056122779846,-0.39088261127471924,-0.27901792526245117,-0.36512919664382937,0.13065795955197324,5,TensorBoard
19,OFF,0.01151994988322258,-0.27759718894958496,-0.4283997118473053,-0.5306862592697144,-0.2751450836658478,-0.300061658769846,0.20485784656286002,5,TensorBoard
20,OFF,-0.2711940407752991,-0.15172341465950012,-0.050081949681043625,-0.564353883266449,-0.26072826981544495,-0.25961631163954735,0.19270819513197351,5,TensorBoard
21,OFF,-0.29653024673461914,0.008087663911283016,-0.16217173635959625,-0.7108070254325867,-0.1425921618938446,-0.2608027013018727,0.2737627515824767,5,TensorBoard
22,OFF,-0.18718013167381287,-0.4189856946468353,-0.19453342258930206,-0.4302922785282135,-0.49765434861183167,-0.3457291752099991,0.14456542568398048,5,TensorBoard
23,OFF,0.11570564657449722,-0.421647310256958,-0.2626473009586334,-0.3982619047164917,-0.11516086012125015,-0.2164023458957672,0.22241995610967696,5,TensorBoard
24,OFF,-0.17863260209560394,0.3125799596309662,0.018263714388012886,-1.0621800422668457,-0.6058809161186218,-0.30316997729241846,0.5398396410062206,5,TensorBoard
25,OFF,-0.40274327993392944,-0.045615456998348236,0.0876653790473938,0.023077012971043587,-0.3378223180770874,-0.13508773259818554,0.22100968743398952,5,TensorBoard
26,OFF,0.08203206956386566,-0.10282003879547119,-0.5626139640808105,-0.31731489300727844,0.07235965877771378,-0.16567143350839614,0.27501147045740193,5,TensorBoard
