update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
1,OFF,0.368025541305542,1.070210337638855,1.1009118556976318,3.7832446098327637,0.8978991508483887,1.4440582990646362,1.340283616188527,5,TensorBoard
2,OFF,0.9866533875465393,0.20493322610855103,3.7955784797668457,0.21874535083770752,0.8029710054397583,1.2017762899398803,1.4910716984078305,5,TensorBoard
3,OFF,3.8080058097839355,1.4226408004760742,2.675868034362793,2.578011989593506,0.6304267644882202,2.2229906797409056,1.2268079255376827,5,TensorBoard
4,OFF,0.3466276526451111,5.180253028869629,3.3646130561828613,5.673844337463379,1.6346981525421143,3.240007245540619,2.272240416991494,5,TensorBoard
5,OFF,4.368437767028809,1.428149938583374,1.748979091644287,2.021289825439453,1.9519433975219727,2.3037600040435793,1.1769593704636252,5,TensorBoard
6,OFF,2.720790386199951,1.0043580532073975,1.7718446254730225,1.654860019683838,2.2616190910339355,1.8826944351196289,0.6483941160712619,5,TensorBoard
7,OFF,0.7670700550079346,1.1063311100006104,0.16280406713485718,0.12303146719932556,1.6042871475219727,0.7527047693729401,0.631451067574175,5,TensorBoard
8,OFF,0.36191463470458984,3.2239632606506348,1.408308744430542,0.27960801124572754,2.4643869400024414,1.5476363182067872,1.2926472441584798,5,TensorBoard
9,OFF,0.20443576574325562,1.6506903171539307,0.4250948429107666,2.061102867126465,2.121220827102661,1.2925089240074157,0.9140711629773551,5,TensorBoard
10,OFF,3.771453857421875,0.44632256031036377,2.752018451690674,1.3545136451721191,2.625332832336426,2.1899282693862916,1.2985399642642061,5,TensorBoard
11,OFF,1.567617654800415,7.86541748046875,1.9672452211380005,3.4533705711364746,7.172011852264404,4.405132555961609,2.9381043695912124,5,TensorBoard
12,OFF,0.7810491919517517,8.152008056640625,6.335760593414307,1.1300606727600098,3.635178565979004,4.006811416149139,3.218151923099668,5,TensorBoard
13,OFF,2.8294873237609863,1.9634568691253662,5.904414176940918,2.836714267730713,1.8951432704925537,3.0858431816101075,1.6393324334994448,5,TensorBoard
14,OFF,4.970370769500732,6.804096698760986,2.563115119934082,1.396799087524414,2.5036306381225586,3.6476024627685546,2.194542778206376,5,TensorBoard
15,OFF,5.399842739105225,3.194516658782959,2.0736446380615234,3.4100499153137207,0.31637296080589294,2.878885382413864,1.8676099315133807,5,TensorBoard
16,OFF,2.5260632038116455,5.880562782287598,5.796696662902832,3.340566635131836,1.0614347457885742,3.721064805984497,2.098697147007347,5,TensorBoard
17,OFF,2.7808291912078857,0.34832894802093506,3.210202693939209,1.4157898426055908,3.433835506439209,2.237797236442566,1.314985759374953,5,TensorBoard
18,OFF,3.624363899230957,2.4949967861175537,3.258871555328369,2.5548110008239746,1.3903565406799316,2.6646799564361574,0.8571494414472826,5,TensorBoard
19,OFF,0.3890224099159241,2.3581247329711914,3.4469656944274902,6.597177028656006,1.327402114868164,2.823738396167755,2.398484503923778,5,TensorBoard
20,OFF,2.728545665740967,1.3681755065917969,0.22278976440429688,2.6415646076202393,2.209263324737549,1.8340677738189697,1.0495458500526282,5,TensorBoard
21,OFF,2.8033273220062256,0.7254453301429749,1.3385679721832275,6.739857196807861,1.9361367225646973,2.708666908740997,2.3804725133243663,5,TensorBoard
22,OFF,3.156984567642212,4.427293300628662,1.7337675094604492,3.402186393737793,2.9674668312072754,3.1375397205352784,0.9660980112481032,5,TensorBoard
23,OFF,0.2620050311088562,5.116623878479004,3.0263166427612305,5.983644962310791,0.7672812938690186,3.03117436170578,2.542622491444507,5,TensorBoard
24,OFF,0.7324116230010986,4.35807991027832,1.0747883319854736,9.451204299926758,4.0976457595825195,3.942825984954834,3.5025361168820965,5,TensorBoard
25,OFF,2.6369409561157227,0.11585444211959839,1.01473069190979,0.5725007057189941,2.976598024368286,1.4633249640464783,1.272581170261534,5,TensorBoard
26,OFF,1.4948101043701172,0.5431132912635803,4.9629435539245605,2.763866901397705,1.8056073188781738,2.3140682339668275,1.6796470682908307,5,TensorBoard
27,OFF,5.902933597564697,0.4763628840446472,3.9145636558532715,3.925647735595703,2.9289486408233643,3.4296913027763365,1.9729985677358741,5,TensorBoard
28,OFF,6.842398643493652,0.5832651257514954,4.118922233581543,7.689936637878418,5.411690711975098,4.929242670536041,2.786507361428909,5,TensorBoard
29,OFF,0.5529674887657166,3.2396421432495117,4.092232704162598,1.3481428623199463,1.9862475395202637,2.2438465476036074,1.4261709736633492,5,TensorBoard
30,OFF,3.772228717803955,2.423588275909424,9.132274627685547,5.145977020263672,2.7767786979675293,4.650169467926025,2.7190590529827885,5,TensorBoard
31,OFF,4.0469255447387695,2.503408432006836,2.03025484085083,0.18480171263217926,1.0495238304138184,1.9629828721284865,1.4693313124640752,5,TensorBoard
32,OFF,4.326250076293945,1.709808111190796,0.23030728101730347,0.547824501991272,4.1558380126953125,2.1940055966377257,1.94908462013414,5,TensorBoard
33,OFF,5.9273223876953125,1.0052490234375,2.5848755836486816,1.5307247638702393,2.384624719619751,2.686559295654297,1.921380179750603,5,TensorBoard
34,OFF,4.437049388885498,4.1401543617248535,8.835023880004883,7.014634132385254,2.0632238388061523,5.298017120361328,2.6458925696543574,5,TensorBoard
35,OFF,3.406726837158203,3.8400561809539795,10.976568222045898,9.382076263427734,2.2915618419647217,5.979397869110107,3.9161679436617325,5,TensorBoard
36,OFF,7.684516906738281,0.7941272258758545,2.364201068878174,2.5112998485565186,3.2913732528686523,3.3291036605834963,2.597931568547152,5,TensorBoard
37,OFF,0.4256497025489807,4.946349143981934,2.0394062995910645,0.8053196668624878,2.653583526611328,2.174061667919159,1.793324440614686,5,TensorBoard
38,OFF,4.945021629333496,1.5246020555496216,4.7226176261901855,26.339492797851562,6.085387229919434,8.72342426776886,9.992383742058397,5,TensorBoard
39,OFF,2.0396645069122314,5.262701988220215,11.605111122131348,9.368875503540039,0.5371145009994507,5.762693524360657,4.70521000020367,5,TensorBoard
40,OFF,3.432072877883911,6.076883316040039,3.06864333152771,10.935282707214355,2.723395824432373,5.247255611419678,3.444308436296107,5,TensorBoard
41,OFF,14.77047061920166,3.423335552215576,1.3004623651504517,1.5192627906799316,1.5613956451416016,4.514985394477844,5.796505007437796,5,TensorBoard
42,OFF,9.591933250427246,5.400332450866699,3.967323064804077,0.8223584294319153,1.457804799079895,4.247950398921967,3.517260355064498,5,TensorBoard
43,OFF,4.481180667877197,4.658857345581055,16.827423095703125,11.771021842956543,3.288334369659424,8.205363464355468,5.866818776593909,5,TensorBoard
44,OFF,0.6082620620727539,11.434791564941406,3.004149913787842,8.08035659790039,0.6637529134750366,4.7582626104354855,4.8134388150354885,5,TensorBoard
45,OFF,1.098980188369751,3.011871576309204,22.72846221923828,19.71807861328125,8.862480163574219,11.08397455215454,9.745971503436548,5,TensorBoard
46,OFF,8.23349380493164,17.055253982543945,17.163482666015625,2.5128090381622314,2.4012327194213867,9.473254442214966,7.3590866463153795,5,TensorBoard
47,OFF,8.07137393951416,0.49073857069015503,15.552228927612305,15.414628982543945,3.234509229660034,8.55269593000412,6.884575595194428,5,TensorBoard
48,OFF,8.098207473754883,21.394594192504883,3.8914918899536133,10.321663856506348,2.2781918048858643,9.196829843521119,7.537768915479451,5,TensorBoard
49,OFF,0.8990414142608643,2.189908504486084,11.504037857055664,2.5695061683654785,7.85295295715332,5.003089380264282,4.501765684181921,5,TensorBoard
50,OFF,35.29368591308594,15.298286437988281,11.033258438110352,12.04414176940918,10.249429702758789,16.783760452270506,10.524420537847364,5,TensorBoard
51,OFF,8.546558380126953,5.699422836303711,3.139759063720703,14.859344482421875,1.2770916223526,6.704435276985168,5.316695104406106,5,TensorBoard
52,OFF,26.600263595581055,5.567697525024414,33.410240173339844,6.538687705993652,2.7284069061279297,14.969059181213378,14.005823831833185,5,TensorBoard
53,OFF,18.81195831298828,4.708636283874512,32.13833236694336,14.846883773803711,0.9090484380722046,14.282971835136413,12.350843525754069,5,TensorBoard
54,OFF,19.032543182373047,6.698683261871338,25.307397842407227,26.990358352661133,6.710979461669922,16.947992420196535,9.809675032212743,5,TensorBoard
55,OFF,22.684391021728516,23.44234848022461,12.604793548583984,39.63597869873047,1.052246332168579,19.88395161628723,14.302678849195615,5,TensorBoard
56,OFF,2.108635663986206,2.77492618560791,23.107709884643555,28.249746322631836,0.8082907199859619,11.409861755371093,13.17089205985615,5,TensorBoard
57,OFF,4.196061134338379,13.191308975219727,9.826251983642578,6.462800025939941,5.5642290115356445,7.848130226135254,3.637838575482445,5,TensorBoard
58,OFF,24.25025749206543,18.20690155029297,32.879478454589844,35.37895584106445,3.5756115913391113,22.85824098587036,12.77288109389247,5,TensorBoard
59,OFF,15.558042526245117,40.239139556884766,46.398406982421875,31.909770965576172,6.700203895568848,28.161112785339355,16.672867620838808,5,TensorBoard
60,OFF,31.359760284423828,35.781959533691406,44.486515045166016,6.563109397888184,3.116271495819092,24.261523151397704,18.388251948637656,5,TensorBoard
61,OFF,13.225913047790527,18.983051300048828,54.77973937988281,0.39270275831222534,0.6664338111877441,17.609568059444427,22.283484761230337,5,TensorBoard
62,OFF,1.4738825559616089,3.6353635787963867,8.797191619873047,30.936424255371094,2.9266152381896973,9.553895449638366,12.26806433064305,5,TensorBoard
63,OFF,2.207543134689331,48.95969772338867,45.49595642089844,24.180370330810547,4.903073787689209,25.14932827949524,21.898026028976716,5,TensorBoard
64,OFF,39.27741241455078,46.9479866027832,53.97066879272461,15.244707107543945,11.718274116516113,33.43180980682373,18.979931310717596,5,TensorBoard
65,OFF,60.01148986816406,33.44992446899414,7.861944675445557,37.2808837890625,9.551464080810547,29.63114137649536,21.640001172997067,5,TensorBoard
66,OFF,30.823854446411133,7.858101844787598,70.92623901367188,3.600510597229004,12.42275619506836,25.126292419433593,27.62710101725089,5,TensorBoard
67,OFF,2.1962482929229736,17.836349487304688,38.99749755859375,33.39436340332031,1.4246256351470947,18.769816875457764,17.31651396104459,5,TensorBoard
68,OFF,34.01812744140625,47.3884391784668,41.93602752685547,3.1972241401672363,6.340850830078125,26.576133823394777,20.49696168692457,5,TensorBoard
69,OFF,2.0148420333862305,30.04416275024414,53.69409942626953,27.407930374145508,5.991520881652832,23.83051109313965,20.841030996862933,5,TensorBoard
70,OFF,43.06354522705078,8.427384376525879,152.9902801513672,17.532133102416992,3.5256662368774414,45.107801818847655,62.204808183608925,5,TensorBoard
71,OFF,23.13540267944336,29.098365783691406,8.263368606567383,18.872407913208008,26.062110900878906,21.086331176757813,8.1006111146349,5,TensorBoard
72,OFF,34.119468688964844,14.91049861907959,6.221689701080322,70.32049560546875,15.277345657348633,28.169899654388427,25.670136809455496,5,TensorBoard
73,OFF,45.99433898925781,44.29100036621094,7.516141891479492,18.60590934753418,9.088747024536133,25.099227523803712,18.792241717645457,5,TensorBoard
74,OFF,2.614729881286621,37.54814147949219,70.28507995605469,16.436023712158203,23.44449234008789,30.06569347381592,25.77183385786136,5,TensorBoard
