update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
1,OFF,0.20146816968917847,0.015317314304411411,0.11210013926029205,0.04212849959731102,0.09436563402414322,0.09307595137506723,0.07203211866732503,5,TensorBoard
2,OFF,0.35242748260498047,0.23148857057094574,0.2043285369873047,0.17908114194869995,0.37828749418258667,0.2691226452589035,0.09024789821441655,5,TensorBoard
3,OFF,0.07157386839389801,0.0814739391207695,0.2392725944519043,0.24814242124557495,0.1382656693458557,0.1557456985116005,0.08429211019634257,5,TensorBoard
4,OFF,0.24857594072818756,0.3383822441101074,0.3432653248310089,0.39008858799934387,0.37870123982429504,0.33980266749858856,0.055628445972434395,5,TensorBoard
5,OFF,0.12838740646839142,0.13349594175815582,0.0,0.011412657797336578,0.01283924002200365,0.0572270492091775,0.06749983637382113,5,TensorBoard
6,OFF,0.2479161024093628,0.2385779768228531,0.13155528903007507,0.08195962756872177,0.09917856752872467,0.15983751267194748,0.07826598151975192,5,TensorBoard
7,OFF,0.03816630318760872,0.07703898847103119,0.012251798063516617,0.0426754355430603,0.031103437766432762,0.04024719260632992,0.023617859109487993,5,TensorBoard
8,OFF,0.2127394676208496,0.16218259930610657,0.13048739731311798,0.1685386598110199,0.062206875532865524,0.14723099991679192,0.05585332575326952,5,TensorBoard
9,OFF,0.0620269775390625,0.07405806332826614,0.13713766634464264,0.009115859866142273,0.12114410847425461,0.08069653511047363,0.050838032618210564,5,TensorBoard
10,OFF,0.16684265434741974,0.30180978775024414,0.3774596154689789,0.09249106049537659,0.3129922151565552,0.2503190666437149,0.11685667288904945,5,TensorBoard
11,OFF,0.15008537471294403,0.316391259431839,0.21926961839199066,0.07435742765665054,0.27352654933929443,0.20672604590654373,0.09666401121638113,5,TensorBoard
12,OFF,0.43930596113204956,0.39765632152557373,0.46367961168289185,0.16455119848251343,0.3632619380950928,0.36569100618362427,0.11885477735295143,5,TensorBoard
13,OFF,0.16680635511875153,0.19974815845489502,0.16013461351394653,0.0988597497344017,0.11470550298690796,0.14805087596178054,0.04093309946474052,5,TensorBoard
14,OFF,0.3358548581600189,0.5311582684516907,0.3718683123588562,0.15803754329681396,0.18880988657474518,0.317145773768425,0.15077422101830276,5,TensorBoard
15,OFF,0.12546513974666595,0.11292038857936859,0.16952605545520782,0.09932474046945572,0.07107394933700562,0.11566205471754074,0.03626277279468314,5,TensorBoard
16,OFF,0.25832346081733704,0.2377224862575531,0.2630336284637451,0.3123510181903839,0.3676329255104065,0.28781270384788515,0.0523594418101448,5,TensorBoard
17,OFF,0.11862204223871231,0.016595041379332542,0.09881401062011719,0.18494822084903717,0.11208584904670715,0.10621303282678127,0.060153622581121634,5,TensorBoard
18,OFF,0.15655356645584106,0.07586304843425751,0.2619420289993286,0.3743433952331543,0.3002544343471527,0.23379129469394683,0.11818597989030022,5,TensorBoard
19,OFF,0.04117394983768463,0.04420751705765724,0.08207245916128159,0.18415246903896332,0.03494541719555855,0.07731036245822906,0.06251867837179477,5,TensorBoard
20,OFF,0.23793578147888184,0.0952262431383133,0.3523064851760864,0.2527236342430115,0.18835985660552979,0.22531040012836456,0.09397622284754246,5,TensorBoard
21,OFF,0.12870675325393677,0.17926077544689178,0.11806654185056686,0.1690058559179306,0.22061607241630554,0.1631311997771263,0.04127666196189982,5,TensorBoard
22,OFF,0.45680534839630127,0.43159180879592896,0.4230912923812866,0.30332493782043457,0.45540082454681396,0.4140428423881531,0.06361487575531947,5,TensorBoard
23,OFF,0.14470027387142181,0.10116294026374817,0.18708349764347076,0.2538789212703705,0.1373443901538849,0.16483400464057923,0.05839325212445945,5,TensorBoard
24,OFF,0.25394096970558167,0.20405630767345428,0.35051557421684265,0.4127490818500519,0.5626124739646912,0.35677488148212433,0.14092478553355095,5,TensorBoard
25,OFF,0.09533733874559402,0.06946990638971329,0.1712331920862198,0.12515175342559814,0.06315330415964127,0.1048690989613533,0.044440251326571145,5,TensorBoard
26,OFF,0.21402586996555328,0.28855273127555847,0.26197537779808044,0.14871558547019958,0.19240514934062958,0.22113494277000428,0.05552837697657939,5,TensorBoard
