update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
1,OFF,-0.0008043050765991211,-0.00039839744567871094,7.194280624389648e-05,0.0004487037658691406,-0.00031554698944091797,-0.00019952058792114258,0.00047766766568532504,5,TensorBoard
2,OFF,0.0005110502243041992,0.0002595186233520508,0.0002884864807128906,0.0004870295524597168,-0.00027501583099365234,0.000254213809967041,0.00031680233725403284,5,TensorBoard
3,OFF,0.0009626150131225586,6.109476089477539e-05,0.00019127130508422852,0.0003579854965209961,0.00020182132720947266,0.00035495758056640624,0.00035561776856427973,5,TensorBoard
4,OFF,-0.0002048015594482422,0.00027376413345336914,0.00016307830810546875,5.2928924560546875e-05,0.00010335445404052734,7.766485214233398e-05,0.00017805159506877966,5,TensorBoard
5,OFF,0.00017470121383666992,-0.0001913309097290039,-0.0005131959915161133,0.0005205273628234863,0.00024574995040893555,4.729032516479492e-05,0.00040331689034335896,5,TensorBoard
6,OFF,0.00030547380447387695,-0.0015319585800170898,0.0003427267074584961,-0.000982046127319336,0.00023120641708374023,-0.0003269195556640625,0.0008719463796901059,5,TensorBoard
7,OFF,0.00024968385696411133,-0.00022137165069580078,-0.0003484487533569336,0.0002861618995666504,-7.355213165283203e-05,-2.1505355834960938e-05,0.0002818466413950091,5,TensorBoard
8,OFF,-0.00031125545501708984,-0.001811385154724121,0.0003287196159362793,-0.0004627704620361328,-0.00015211105346679688,-0.0004817605018615723,0.0008004500437698257,5,TensorBoard
9,OFF,0.000409543514251709,-0.0011897087097167969,0.0003484487533569336,0.00020164251327514648,0.00017631053924560547,-1.0752677917480469e-05,0.000666280017476634,5,TensorBoard
10,OFF,-0.0002834796905517578,0.00042557716369628906,0.0003437995910644531,-0.0002187490463256836,3.910064697265625e-05,6.12497329711914e-05,0.0003202722173979694,5,TensorBoard
11,OFF,0.0001608729362487793,-0.0006785392761230469,-0.0005068778991699219,0.0004795193672180176,-0.0003088712692260742,-0.0001707792282104492,0.0004802950697424231,5,TensorBoard
12,OFF,5.179643630981445e-05,-0.002113938331604004,-0.0007473230361938477,0.001404881477355957,-0.0009636878967285156,-0.00047365427017211916,0.0013048519408847294,5,TensorBoard
13,OFF,0.00020551681518554688,-0.0012465715408325195,-0.0010515451431274414,9.566545486450195e-05,-0.0006537437438964844,-0.0005301356315612793,0.0006582626334633323,5,TensorBoard
14,OFF,-0.0006293058395385742,-0.0020918846130371094,0.000213623046875,-0.00033211708068847656,-0.0005766153335571289,-0.0006832599639892579,0.0008553081296118012,5,TensorBoard
